"filename", "language", "Python", "Markdown", "JSON", "Log", "JavaScript", "CSS", "TypeScript", "JSON with Comments", "TypeScript JSX", "XML", "HTML", "PowerShell", "MS SQL", "Shell Script", "YAML", "comment", "blank", "total"
"c:\Users\Bobby\Desktop\sports\src\models\train_totals.py", "Python", 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53, 387
"c:\Users\Bobby\Desktop\sports\src\models\tune.py", "Python", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 71, 354
"c:\Users\Bobby\Desktop\sports\src\predict\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Bobby\Desktop\sports\src\predict\config.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 30
"c:\Users\Bobby\Desktop\sports\src\predict\engine.py", "Python", 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 76, 440
"c:\Users\Bobby\Desktop\sports\src\predict\runner.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 44
"c:\Users\Bobby\Desktop\sports\src\predict\storage.py", "Python", 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 217
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\analyze_features.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 39
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_columns.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 18
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_lac_orl.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 49
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_nba_cols.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_overlaps.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 80
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_predictions.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_target_games.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 50
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_backtest.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 111
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_models.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 87
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_nov18_20.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 69
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_nov18_20_fixed.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 77
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\debug_team_matching.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 43
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\diagnose_odds_issue.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 108
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\inspect_parquet.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\investigate_odds.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 94
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\run_nba_metrics.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\show_backtest.py", "Python", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 80
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\simple_comparison.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 56
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\temp_dataset.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\test_import.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 20
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_capture_html.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_forward_check.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_debug.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 1889, 5372
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_debug2.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 1889, 5372
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_debug3.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 1889, 5372
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_from_sample.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 1889, 5372
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_get.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 1889, 5372
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_get2.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 1889, 5372
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_get3.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 489, 3972
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_selenium.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3427, 0, 0, 0, 0, 0, 502, 3929
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_kill_token.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 489, 3972
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_home.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1767, 0, 0, 0, 0, 0, 258, 2025
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_main.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 82
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_nhl_2024.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3473, 0, 0, 0, 0, 0, 1787, 5260
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_query.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3509, 0, 0, 0, 0, 0, 468, 3977
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_query_nhl.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3473, 0, 0, 0, 0, 0, 467, 3940
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_script.js", "JavaScript", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 46
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_season_counts.json", "JSON", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_season_scan.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 55
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_killersports_test.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3419, 0, 0, 0, 0, 0, 1787, 5206
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\tmp_sd.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483, 0, 0, 0, 0, 0, 1889, 5372
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\verify_odds_ingestion.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 59
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\verify_totals.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 56
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\analyze_dates.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 23
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\analyze_edge.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 29
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\analyze_id_patterns.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 101
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\analyze_schema.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 60
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_all_sports.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_alternative_odds.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 70
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_api_and_parquet.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 55
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_api_duplicates.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 36
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_api_nba.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_api_ncaab.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_chelsea_games.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_chelsea_source.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 32
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_chelsea_target.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 31
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_completed.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_completed_db.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 35
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_cremonese_duplicates.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 50
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_damage.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_date_range.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_db_completed.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 40
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_db_counts.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 40
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_db_cremonese.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 38
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_db_games.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 38
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_duplicate_odds.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_duplicates.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 39
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_epl_dates.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_epl_duplicates.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_game_details.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_game_results.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 22
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_games_table.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 39
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_good_epl.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_linkage.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_linkage_retry.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_metrics_breakdown.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 87
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_missing_odds.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_multiple_sources.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_nba_est.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_nba_totals.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 51
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_ncaab_dates.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_ncaab_scores.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_nfl_dates.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_predictions_duplicates.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 52
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_raw_file.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_raw_paths.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_recent_ncaab.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_restorable_dates.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_schema.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_schema_games.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_schema_odds.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_schema_results.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_schema_snapshots.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_schema_teams.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_snapshot_path.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_specific_duplicate.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_specific_games.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 34
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_team_names.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 19
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\check_version_windows.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 57
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\clean_pre_v01.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\compare_predictions.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 55
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\dashboard_debug.log", "Log", 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 211
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\dashboard_error.log", "Log", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_all_leagues.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 67
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_api_logic.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 44
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_cfb_data.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 71
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_dashboard_config.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_dashboard_filter.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 55
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_duplicates.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 65
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_epl.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 77
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_game_counts.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 67
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_game_times.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 54
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_load_logic.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 84
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_merge.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 86
