"filename", "language", "Python", "Markdown", "JSON", "Log", "JavaScript", "CSS", "TypeScript", "JSON with Comments", "TypeScript JSX", "XML", "HTML", "PowerShell", "MS SQL", "Shell Script", "YAML", "comment", "blank", "total"
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_missing_games.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 151
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nba_date_range.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 41
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nba_loading.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 42
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nba_nhl_teams.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 56
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nba_raw.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 27
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_ncaab.log", "Log", 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_ncaab_2.log", "Log", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_ncaab_3.log", "Log", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_ncaab_dates.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_ncaab_loading.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 42
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_ncaab_parquet.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 36
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_ncaab_totals.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 73
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nfl_norm.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nfl_query.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 47
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nhl_bookmakers.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 31
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_nhl_raw.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_normalization.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_overunder_filter.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 55
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_parquet.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 35
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_past_upcoming.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 27
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_raw_odds.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_restore_nfl.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 106
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_serie_a_norm.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_serie_a_raw.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 48
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_specific_game.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 33
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_team_names.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 34
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_upcoming_parquet.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 49
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_versions.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 28
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\debug_zombie_games.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 42
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\deduplicate_predictions.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 64
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\fetch_game_ids.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\find_version_dates.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 37
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\fix_damage.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 54
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\fix_future_results.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 48
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\fix_predicted_at.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\identify_abbrev_leagues.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 37
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\ingest_debug.log", "Log", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\ingest_nba_debug.log", "Log", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\inspect_duplicate_games.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 29
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\inspect_ncaab_db.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 36
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\list_nov_games.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\list_seriea_duplicates.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 34
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\list_tables.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 28
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\list_tables_db.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\merge_epl_duplicates.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 95
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\missing_games.log", "Log", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\path_debug.log", "Log", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\predict_nhl_debug.log", "Log", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\predict_nhl_debug_2.log", "Log", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\predict_nhl_debug_3.log", "Log", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\reingest_epl_odds.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 44
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\remove_abbreviations.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 47
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\reproduce_chart_issue.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 49
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\reproduce_issue.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 49
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\reproduce_ncaab_error.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\simple_dup_check.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 36
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\test_rf_data.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\tune_error.log", "Log", 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\update_versions.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 52
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\validate_profitability.py", "Python", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 48, 271
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\verify_fix.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 27
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\verify_game_odds_logic.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\verify_upcoming_fix.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 39
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\verify_versions.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 32
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251203\walkthrough_append.md", "Markdown", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\Bobby\Desktop\sports\test_api_ohio_indiana.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 22
"c:\Users\Bobby\Desktop\sports\test_ensemble.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 41
"c:\Users\Bobby\Desktop\sports\test_team_matching.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 64
"c:\Users\Bobby\Desktop\sports\tests\api\test_live.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\Bobby\Desktop\sports\tests\api\test_odds_endpoint.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"c:\Users\Bobby\Desktop\sports\tests\conftest.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 27
"c:\Users\Bobby\Desktop\sports\tests\data\killersports_nhl_sample.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 1, 71
"c:\Users\Bobby\Desktop\sports\tests\features\dataset\test_nba.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 157
"c:\Users\Bobby\Desktop\sports\tests\integration\test_odds_api.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 49
"c:\Users\Bobby\Desktop\sports\tests\regression\test_api_duplicates.py", "Python", 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38, 181
"c:\Users\Bobby\Desktop\sports\tests\test_cli_smoke.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"c:\Users\Bobby\Desktop\sports\tests\test_dashboard_helpers.py", "Python", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 305
"c:\Users\Bobby\Desktop\sports\tests\test_dashboard_logic.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 30, 136
"c:\Users\Bobby\Desktop\sports\tests\test_db_loaders.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 61
"c:\Users\Bobby\Desktop\sports\tests\test_feature_loader.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 101
"c:\Users\Bobby\Desktop\sports\tests\test_forward_features.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 128
"c:\Users\Bobby\Desktop\sports\tests\test_forward_test_scores.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 140
"c:\Users\Bobby\Desktop\sports\tests\test_ingest_sources.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 108
"c:\Users\Bobby\Desktop\sports\tests\test_killersports_source.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\Bobby\Desktop\sports\tests\test_line_odds_consistency.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 99
"c:\Users\Bobby\Desktop\sports\tests\test_missing_line_odds.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 90
"c:\Users\Bobby\Desktop\sports\tests\test_nba_injuries_espn.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 71
"c:\Users\Bobby\Desktop\sports\tests\test_nba_injuries_espn_scraper.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"c:\Users\Bobby\Desktop\sports\tests\test_odds_matching.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 76
"c:\Users\Bobby\Desktop\sports\tests\test_pipeline.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 94
"c:\Users\Bobby\Desktop\sports\tests\test_prediction_storage.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"c:\Users\Bobby\Desktop\sports\tests\unit\test_normalization.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 15
"c:\Users\Bobby\Desktop\sports\verify_dashboard_logic.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 48
"c:\Users\Bobby\Desktop\sports\verify_live_status.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 51
"c:\Users\Bobby\Desktop\sports\web-app\README.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37
"c:\Users\Bobby\Desktop\sports\web-app\eslint.config.mjs", "JavaScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 19
"c:\Users\Bobby\Desktop\sports\web-app\next.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Bobby\Desktop\sports\web-app\package-lock.json", "JSON", 0, 0, 6798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6799
"c:\Users\Bobby\Desktop\sports\web-app\package.json", "JSON", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\Bobby\Desktop\sports\web-app\postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Bobby\Desktop\sports\web-app\public\file.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bobby\Desktop\sports\web-app\public\globe.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bobby\Desktop\sports\web-app\public\next.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bobby\Desktop\sports\web-app\public\vercel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bobby\Desktop\sports\web-app\public\window.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Bobby\Desktop\sports\web-app\src\app\api\checkout\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 62
"c:\Users\Bobby\Desktop\sports\web-app\src\app\api\webhooks\stripe\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 47
"c:\Users\Bobby\Desktop\sports\web-app\src\app\blog\app-overview\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 36, 173
"c:\Users\Bobby\Desktop\sports\web-app\src\app\blog\betting-types\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 39, 156
"c:\Users\Bobby\Desktop\sports\web-app\src\app\blog\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\Bobby\Desktop\sports\web-app\src\app\blog\moneyline\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 16, 75
"c:\Users\Bobby\Desktop\sports\web-app\src\app\blog\over-under\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 18, 82
"c:\Users\Bobby\Desktop\sports\web-app\src\app\blog\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\Bobby\Desktop\sports\web-app\src\app\globals.css", "CSS", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 49
"c:\Users\Bobby\Desktop\sports\web-app\src\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\Bobby\Desktop\sports\web-app\src\app\login\[[...rest]]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Bobby\Desktop\sports\web-app\src\app\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 6, 22
"c:\Users\Bobby\Desktop\sports\web-app\src\app\pricing\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 12, 91
"c:\Users\Bobby\Desktop\sports\web-app\src\app\signup\[[...rest]]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Bobby\Desktop\sports\web-app\src\components\Tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 1, 8, 88
"c:\Users\Bobby\Desktop\sports\web-app\src\components\home\BetCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 15, 29, 245
"c:\Users\Bobby\Desktop\sports\web-app\src\components\home\BetFeed.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 4, 15, 213
"c:\Users\Bobby\Desktop\sports\web-app\src\components\home\HeroStats.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 2, 10, 112
"c:\Users\Bobby\Desktop\sports\web-app\src\components\home\MatchDetailsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 10, 17, 235
"c:\Users\Bobby\Desktop\sports\web-app\src\components\layout\Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 2, 37
"c:\Users\Bobby\Desktop\sports\web-app\src\components\layout\Navbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 4, 41
"c:\Users\Bobby\Desktop\sports\web-app\src\components\ui\Container.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Bobby\Desktop\sports\web-app\src\hooks\useStats.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\Bobby\Desktop\sports\web-app\src\lib\api.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Bobby\Desktop\sports\web-app\src\middleware.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"c:\Users\Bobby\Desktop\sports\web-app\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"Total", "-", 43212, 3134, 48267, 52342, 114, 38, 145, 34, 1452, 5, 50485, 1469, 275, 12, 530, 1951, 28684, 232149